artist,auction_house,auction_result,date_sold,dating,img available,inscribed,kind,lot_number,price_estimated,signed,size,stamped,title,with_premium
" 
        Sodjono Abdullah (1911-1991) Indonesia",Christies - The Netherlands: Amsterdam,Unsold,03-14-2005,N/A,n,No,Oil on canvas,182,"1,400 - 1,600 EUR",Yes,27.17 x 52.36 in (69.01 x 132.99 cm),No,"Extensive Indonesian landscape with rice fields, a lake beyond",No
" 
        Sodjono Abdullah (1911-1991) Indonesia",Christies - The Netherlands: Amsterdam,300 EUR,03-14-2005,N/A,n,No,Oil on canvas,190,500 - 700 EUR,Yes,15.75 x 11.42 in (40.00 x 29.01 cm),No,The market,No
" 
        Sodjono Abdullah (1911-1991) Indonesia",Christies - The Netherlands: Amsterdam,"1,140 EUR",03-14-2005,N/A,n,No,Oil on canvas,191,700 - 900 EUR,Yes,19.69 x 27.56 in (50.01 x 70.00 cm),No,Fruit vendors under flamboyant tree,No
" 
        Sodjono Abdullah (1911-1991) Indonesia",Christies - The Netherlands: Amsterdam,480 EUR,03-14-2005,N/A,n,No,Oil on canvas,192,700 - 900 EUR,Yes,25.59 x 33.46 in (65.00 x 84.99 cm),No,An extensive Indonesian landscape,No
" 
        Sodjono Abdullah (1911-1991) Indonesia","Christies - United Kingdom: London, South Kensington",Unsold,11-25-2004,N/A,n,No,Oil on canvas,296,"1,000 - 1,500 GBP",Yes,29.76 x 48.03 in (75.59 x 122.00 cm),No,"An extensive Indonesian landscape, with houses, palm trees and rice fields",No
" 
        Sodjono Abdullah (1911-1991) Indonesia",Christies - The Netherlands: Amsterdam,"1,076 EUR",03-16-2004,N/A,n,No,Oil on canvas ,57,"800 - 1,200 EUR",Yes,23.62 x 39.76 in (59.99 x 100.99 cm),No,Cloth market ,No
" 
        Sodjono Abdullah (1911-1991) Indonesia",Christies - The Netherlands: Amsterdam,"2,032 EUR",03-16-2004,N/A,n,No,Oil on canvas ,60,"1,800 - 2,200 EUR",Yes,30.71 x 39.37 in (78.00 x 100.00 cm),No,Market stall under a flamboyant tree ,No
" 
        Ian W. Abdullah (1947-2011) ",Shapiro Art and Design - Australia: Sydney,"3,360 AUD",04-30-2015,N/A,y,No,Acrylic on canvas,63,"3,000 - 5,000 AUD",No,39.37 x 59.06 in (100.00 x 150.01 cm),No,Throwing Stones,Yes
" 
        Ian W. Abdullah (1947-2011) ",Shapiro Art and Design - Australia: Sydney,"3,000 AUD",02-25-2015,N/A,y,No,Painting on canvas,124,"2,500 - 3,500 AUD",Yes,35.43 x 47.24 in (89.99 x 119.99 cm),No,Putting Out a Fire,Yes
" 
        Ian W. Abdullah (1947-2011) ",Shapiro Art and Design - Australia: Sydney,"2,880 AUD",02-25-2015,N/A,y,No,Painting on canvas,126,"2,500 - 3,500 AUD",Yes,35.43 x 47.24 in (89.99 x 119.99 cm),No,Wildlife,Yes
" 
        Ian W. Abdullah (1947-2011) ",Shapiro Art and Design - Australia: Sydney,"2,400 AUD",02-25-2015,N/A,y,No,Painting on canvas,128,"2,500 - 3,500 AUD",Yes,35.43 x 47.24 in (89.99 x 119.99 cm),No,Here Is My Brother and Father,Yes
" 
        Ian W. Abdullah (1947-2011) ",Shapiro Art and Design - Australia: Sydney,"1,320 AUD",02-25-2015,2008,y,No,Oil on canvas,129,"1,200 - 1,800 AUD",Yes,24.02 x 29.92 in (61.01 x 76.00 cm),No,Putting Grubs on a Cross Line,Yes
" 
        Ian W. Abdullah (1947-2011) ",Shapiro Art and Design - Australia: Sydney,Unsold,02-25-2015,2008,y,No,Painting on canvas,131,"1,200 - 18,000 AUD",Yes,24.02 x 29.92 in (61.01 x 76.00 cm),No,My Uncle and My Brother,No
" 
        Ian W. Abdullah (1947-2011) ",Deutscher-Menzies - Australia: Melbourne,"3,200 AUD",12-11-2014,N/A,y,No,Polymer Paint on canvas,234,"2,500 - 3,500 AUD",Yes,35.83 x 47.83 in (91.01 x 121.49 cm),No,One Night When We Were Out Spotlighting..,No
" 
        Ian W. Abdullah (1947-2011) ","Pook & Pook - The United States: Pennsylvania, Downingtown",240 USD,12-09-2014,N/A,n,No,Oil on canvas,727,"1,000 - 1,500 USD",Yes,44.00 x 54.00 in (111.76 x 137.16 cm),No,landscape,Yes
" 
        Ian W. Abdullah (1947-2011) ",Deutscher and Hackett - Australia: Melbourne,"2,880 AUD",11-26-2014,1990,n,No,Painting on canvas,135,N/A,Yes,31.89 x 48.03 in (81.00 x 122.00 cm),No,USING THE WING OF A DEAD SWAN TO BRING THE OTHER SWANS CLOSER,Yes
" 
        Ian W. Abdullah (1947-2011) ",Deutscher and Hackett - Australia: Melbourne,"2,880 AUD",11-26-2014,1990,n,No,Painting on canvas,136,N/A,Yes,31.89 x 47.83 in (81.00 x 121.49 cm),No,FINDING FROGS IN THE NIGHT FOR CROSSINGS,Yes
" 
        Ian W. Abdullah (1947-2011) ",Lawson-Menzies - Australia: Sydney,Unsold,08-08-2013,2002,y,No,Painting on canvas,273,"2,500 - 3,500 AUD",Yes,36.22 x 48.23 in (92.00 x 122.50 cm),No,Watching Wildlife at Sun-up,No
" 
        Ian W. Abdullah (1947-2011) ",Lawson-Menzies - Australia: Sydney,"1,500 AUD",08-08-2013,2002,y,No,Painting on canvas,285,"2,500 - 3,500 AUD",Yes,36.22 x 48.23 in (92.00 x 122.50 cm),No,Lost Uncle,No
" 
        Ian W. Abdullah (1947-2011) ",Lawson-Menzies - Australia: Sydney,Unsold,05-09-2013,N/A,y,No,Screenprint ,239,"800 - 1,200 AUD",No,17.32 x 24.02 in (43.99 x 61.01 cm),No,Truck Full of Rabbits & Watching White People,No
" 
        Ian W. Abdullah (1947-2011) ","Leonard Joel Australia - Australia: SOUTH YARRA, Melbourne, VIC","1,700 AUD",09-23-2012,N/A,y,No,Acrylic ,55,"800 - 1,200 AUD",Yes,24.02 x 29.92 in (61.01 x 76.00 cm),No,Walking Home While the White People were Playing Night Golf 2008,No
" 
        Ian W. Abdullah (1947-2011) ","Leonard Joel Australia - Australia: SOUTH YARRA, Melbourne, VIC","1,700 AUD",09-23-2012,N/A,y,No,Acrylic ,56,"800 - 1,200 AUD",Yes,24.02 x 30.12 in (61.01 x 76.50 cm),No,Here I am Walking with a Carton of Beer on my Shoulders in the Rain 2008,No
" 
        Ian W. Abdullah (1947-2011) ",Bonhams - Australia: Sydney,"4,800 AUD",05-28-2012,N/A,n,No,Painting on canvas,5,N/A,Yes,22.44 x 30.31 in (57.00 x 76.99 cm),No,unknown,Yes
" 
        Ian W. Abdullah (1947-2011) ","Leonard Joel Australia - Australia: SOUTH YARRA, Melbourne, VIC",Unsold,10-16-2011,N/A,y,No,Oil ON CANVAS,86,"700 - 1,000 AUD",No,11.81 x 17.72 in (30.00 x 45.01 cm),No,Watching us Boys Boxing in the Hot Sun,No
" 
        Ian W. Abdullah (1947-2011) ",Lawson-Menzies - Australia: Kensington NSW,"6,000 AUD",08-11-2011,2008,y,No,Oil on canvas,21,"6,000 - 9,000 AUD",Yes,36.22 x 80.31 in (92.00 x 203.99 cm),No,The Queen Mary,Yes
" 
        Ian W. Abdullah (1947-2011) ",Lawson-Menzies - Australia: Kensington NSW,Unsold,08-11-2011,N/A,y,No,Oil on canvas,188,"2,000 - 3,000 AUD",No,24.02 x 29.92 in (61.01 x 76.00 cm),No,My Uncle and My Brother,No
" 
        Ian W. Abdullah (1947-2011) ",Lawson-Menzies - Australia: Kensington NSW,Unsold,08-11-2011,N/A,y,No,Oil on canvas,200,"2,000 - 3,000 AUD",Yes,24.02 x 29.92 in (61.01 x 76.00 cm),No,Putting Grubs on a Cross Line,No
" 
        Ian W. Abdullah (1947-2011) ",GFL Fine Art - Australia: Netlands,Unsold,06-14-2011,N/A,y,No,Oil on canvas,93,"3,500 - 4,500 AUD",Yes,24.02 x 30.71 in (61.01 x 78.00 cm),No,WALCKING (sic) HOME WHILE THE WHITE PEOPLE WERE PLAYING NIGHT GOLF,No
" 
        Ian W. Abdullah (1947-2011) ",GFL Fine Art - Australia: Netlands,Unsold,06-14-2011,N/A,y,No,Oil on canvas,94,"3,500 - 4,500 AUD",Yes,24.02 x 29.92 in (61.01 x 76.00 cm),No,SITTING AROUND A CAMP FIER (sic) TELLING GHOST STORY (Sic),No
" 
        Ian W. Abdullah (1947-2011) ","Leonard Joel Australia - Australia: SOUTH YARRA, Melbourne, VIC","3,200 CAD",12-05-2010,N/A,y,No,Oil on canvas,23,"2,800 - 3,500 CAD",Yes,35.83 x 48.03 in (91.01 x 122.00 cm),No,Walking in the Muddy Water,No
" 
        Ian W. Abdullah (1947-2011) ",Lawson-Menzies - Australia: Kensington NSW,"3,500 AUD",11-16-2010,N/A,y,No,Acrylic on canvas,71,"4,000 - 6,000 AUD",Yes,36.22 x 48.03 in (92.00 x 122.00 cm),No,Old Gals Telling Stories,Yes
" 
        Ian W. Abdullah (1947-2011) ",Lawson-Menzies - Australia: Kensington NSW,Unsold,11-16-2010,N/A,y,No,Acrylic on canvas,136,"4,000 - 6,000 AUD",Yes,36.22 x 48.03 in (92.00 x 122.00 cm),No,Left Over Food,No
" 
        Ian W. Abdullah (1947-2011) ","Leonard Joel Australia - Australia: SOUTH YARRA, Melbourne, VIC",800 AUD,10-24-2010,2008,y,No,Acrylic on canvas,14,"1,000 - 1,500 AUD",Yes,24.21 x 30.12 in (61.49 x 76.50 cm),No,Watering The Tomat&#39;o&#39;s [sic] at Night When it was Much Cooler,No
" 
        Ian W. Abdullah (1947-2011) ","Leonard Joel Australia - Australia: SOUTH YARRA, Melbourne, VIC",800 AUD,10-24-2010,2008,y,No,Acrylic on canvas,15,"1,000 - 1,500 AUD",Yes,24.21 x 30.12 in (61.49 x 76.50 cm),No,Me and my Half Brother Ridding [sic] Home Through the Scrub at Night,No
" 
        Ian W. Abdullah (1947-2011) ","Leonard Joel Australia - Australia: SOUTH YARRA, Melbourne, VIC",800 AUD,10-24-2010,N/A,y,No,Acrylic on canvas,16,"1,000 - 1,500 AUD",Yes,24.21 x 30.12 in (61.49 x 76.50 cm),No,Here I am Going Out Shooting Swans While the Weman [sic] are Cathing [sic] Fish,No
" 
        Ian W. Abdullah (1947-2011) ",Deutscher and Hackett - Australia: Melbourne,"6,600 AUD",03-24-2010,2004,y,No,Polymer Paint ,047,"7,000 - 10,000 AUD",Yes,36.02 x 48.03 in (91.49 x 122.00 cm),No,Meeting Slim Dusty,Yes
" 
        Ian W. Abdullah (1947-2011) ",GFL Fine Art - Australia: Netlands,Unsold,11-25-2008,N/A,y,No,Acrylic on canvas,63,"6,000 - 8,000 AUD",Yes,35.83 x 48.03 in (91.01 x 122.00 cm),No,SWAN EGG GATHERING,No
" 
        Ian W. Abdullah (1947-2011) ",Sothebys - Australia: Sydney,"9,600 AUD",10-20-2008,2001,n,No,Polymer Paint on canvas,289,"8,000 - 12,000 AUD",Yes,36.22 x 48.03 in (92.00 x 122.00 cm),No,COUNTING WILDLIFE AT NIGHT,Yes
" 
        Ian W. Abdullah (1947-2011) ",Lawson-Menzies - Australia: Sydney,"16,800 AUD",05-23-2007,N/A,y,No,Polymer Paint on canvas,153,"9,000 - 12,000 AUD",No,48.43 x 72.05 in (123.01 x 183.01 cm),No,"Out at Night Stealing Pumpkins, 1999",Yes
" 
        Ian W. Abdullah (1947-2011) ",Lawson-Menzies - Australia: Sydney,Unsold,05-30-2006,N/A,y,No,Painting on paper,36,"4,000 - 6,000 USD",No,22.44 x 29.92 in (57.00 x 76.00 cm),No,Watching Mother and Aunty Cooking Fish 2000,No
" 
        Ian W. Abdullah (1947-2011) ",Christies - Australia: Melbourne,Unsold,11-22-2005,2002,n,No,Oil on paper,207,"3,000 - 5,000 AUD",Yes,57.00 x 77.00 in (144.78 x 195.58 cm),No,When me and the boys would go to church,No
" 
        Ian W. Abdullah (1947-2011) ",Sothebys - Australia: Melbourne,Unsold,11-15-2005,1994,n,No,Polymer Paint on canvas,155,"8,000 - 12,000 AUD",No,39.96 x 48.03 in (101.50 x 122.00 cm),No,BERRI OVAL,No
" 
        Ian W. Abdullah (1947-2011) ",Lawson-Menzies - Australia: Sydney,"4,560 AUD",11-10-2005,N/A,n,No,Polymer Paint synthetic polymer paint on paper,150,"4,000 - 5,000 AUD",No,29.92 x 22.05 in (76.00 x 56.01 cm),No,Collecting Bottles,No
" 
        Ian W. Abdullah (1947-2011) ",Christies - Australia: Sydney,"9,560 AUD",11-30-2004,N/A,n,No,Oil on canvas,18,"8,000 - 9,000 AUD",No,35.83 x 47.83 in (91.01 x 121.49 cm),No,In My Childhood...,No
" 
        Ian W. Abdullah (1947-2011) ",Christies - Australia: Sydney,Unsold,08-23-2004,`96,n,Yes,Oil on canvas,59,"9,000 - 12,000 AUD",Yes,35.83 x 47.83 in (91.01 x 121.49 cm),No,In My Childhood...,No
" 
        J. Abdullah (1900-) ",Auction House of the Notaries - The Netherlands: The Hague,Unsold,05-19-2010,N/A,y,No,Drawing ,142,500 - 700 EUR,Yes,19.29 x 27.17 in (49.00 x 69.01 cm),No,Op weg naar de pasar,No
" 
        J. Abdullah (1900-) ",Auction House of the Notaries - The Netherlands: The Hague,450 EUR,03-09-2005,N/A,n,No,Painting ,0319,200 - 300 EUR,No,17.32 x 37.01 in (43.99 x 94.01 cm),No,Indonesisch landschap aan de voet van de,No
" 
        J. Abdullah (1900-) ",Auction House of the Notaries - The Netherlands: The Hague,325 EUR,03-09-2005,N/A,n,No,Painting ,0419,200 - 300 EUR,No,34.65 x 26.77 in (88.01 x 68.00 cm),No,Flamboyant,No
" 
        J. Abdullah (1900-) ",Auction House of the Notaries - The Netherlands: The Hague,140 EUR,10-06-2004,N/A,n,No,Painting ,362,100 - 150 EUR,No,22.44 x 16.93 in (57.00 x 43.00 cm),No,Vissersjonk,No
" 
        J. Abdullah (1900-) ",Auction House of the Notaries - The Netherlands: The Hague,140 EUR,10-06-2004,N/A,n,No,Painting ,363,100 - 150 EUR,No,23.62 x 16.93 in (59.99 x 43.00 cm),No,Indonesische vissershaven,No
" 
        Raden Basoeki Abdullah (1915-1993) Indonesia",Christies - China: Hong Kong,"300,000 HKD",05-31-2015,N/A,n,No,Oil on canvas,617,"100,000 - 200,000 HKD",Yes,27.56 x 39.37 in (70.00 x 100.00 cm),No,Membajak (Plowing),Yes
" 
        Raden Basoeki Abdullah (1915-1993) Indonesia",Christies - China: Hong Kong,"300,000 HKD",05-31-2015,N/A,n,No,Oil on canvas,617,"100,000 - 200,000 HKD",Yes,27.56 x 39.37 in (70.00 x 100.00 cm),No,Membajak (Plowing),Yes
" 
        Raden Basoeki Abdullah (1915-1993) Indonesia",Sothebys - China: Hong Kong,"162,500 HKD",04-05-2015,N/A,n,No,Oil on canvas,337,"100,000 - 150,000 HKD",Yes,25.00 x 39.37 in (63.50 x 100.00 cm),No,SEASCAPE,Yes
" 
        Raden Basoeki Abdullah (1915-1993) Indonesia",Sothebys - China: Hong Kong,"475,000 HKD",10-06-2014,N/A,n,No,Oil on canvas,384,"320,000 - 480,000 HKD",Yes,47.24 x 31.50 in (119.99 x 80.01 cm),No,SEATED LADY (SPAIN SERIES),Yes
" 
        Raden Basoeki Abdullah (1915-1993) Indonesia",Christies - The Netherlands: Amsterdam,"8,500 EUR",06-17-2014,N/A,n,No,Oil on canvas,139,"2,000 - 3,000 EUR",Yes,27.17 x 19.69 in (69.01 x 50.01 cm),No,Indonesian woman in red,Yes
" 
        Raden Basoeki Abdullah (1915-1993) Indonesia",Christies - The Netherlands: Amsterdam,"5,625 EUR",12-10-2013,N/A,n,No,Oil on canvas,149,"3,000 - 5,000 EUR",Yes,25.59 x 19.69 in (65.00 x 50.01 cm),No,Tempel offerings,Yes
" 
        Raden Basoeki Abdullah (1915-1993) Indonesia",Christies - The Netherlands: Amsterdam,"5,000 EUR",05-29-2013,N/A,y,No,Oil on canvas,135,"2,000 - 3,000 EUR",Yes,19.88 x 23.62 in (50.50 x 59.99 cm),No,"A landscape with sawahs, Indonesia",Yes
" 
        Raden Basoeki Abdullah (1915-1993) Indonesia",Borobodur - Singapore: Singapore,Unsold,01-25-2013,N/A,y,No,Oil on canvas,120,"40,000 - 60,000 SGD",No,23.82 x 35.43 in (60.50 x 89.99 cm),No,Ploughing the Sawah,No
" 
        Raden Basoeki Abdullah (1915-1993) Indonesia",Christies - The Netherlands: Amsterdam,"2,500 EUR",03-13-2012,N/A,y,No,Oil ON CANVAS,127,"1,000 - 1,500 EUR",No,31.50 x 25.59 in (80.01 x 65.00 cm),No,Portrait of an Indonesian beauty,Yes
" 
        Raden Basoeki Abdullah (1915-1993) Indonesia",Christies - The Netherlands: Amsterdam,"3,250 EUR",09-20-2011,N/A,y,No,Oil on canvas,135,"2,000 - 3,000 EUR",Yes,27.56 x 21.65 in (70.00 x 54.99 cm),No,Portrait of a child,Yes
" 
        Raden Basoeki Abdullah (1915-1993) Indonesia",Christies - The Netherlands: Amsterdam,"1,063 EUR",03-08-2011,N/A,y,No,Pastel on paper,127,"1,000 - 1,500 EUR",Yes,24.61 x 18.90 in (62.51 x 48.01 cm),No,Portrait of a young lady,Yes
" 
        Raden Basoeki Abdullah (1915-1993) Indonesia",Christies - The Netherlands: Amsterdam,"5,250 EEK",09-07-2010,N/A,y,No,Oil on canvas,234a,"1,200 - 1,600 EUR",Yes,21.85 x 35.43 in (55.50 x 89.99 cm),No,A man under a flamboyant tree,Yes
" 
        Raden Basoeki Abdullah (1915-1993) Indonesia",Christies - The Netherlands: Amsterdam,"2,250 EUR",09-08-2009,N/A,y,No,Oil on canvas,437,"1,500 - 2,000 EUR",Yes,19.29 x 26.77 in (49.00 x 68.00 cm),No,Activity on an Indonesian River,Yes
" 
        Raden Basoeki Abdullah (1915-1993) Indonesia","Bonhams - United Kingdom: London, New Bond Street",Unsold,12-12-2007,N/A,y,No,Oil on canvas,27,"6,000 - 9,000 GBP",Yes,17.72 x 14.17 in (45.01 x 35.99 cm),No,An Indonesian beauty,No
" 
        Raden Basoeki Abdullah (1915-1993) Indonesia",Christies - China: Hong Kong,"900,000 HKD",05-28-2006,N/A,y,Yes,Oil on canvas,57,"500,000 - 650,000 HKD",Yes,77.36 x 118.11 in (196.49 x 300.00 cm),No,Gunung Salak (Mountain Salak),Yes
" 
        Raden Basoeki Abdullah (1915-1993) Indonesia",Sothebys - Singapore: Singapore,"45,600 SGD",10-09-2005,1990,n,No,Oil on canvas,199,"20,000 - 30,000 SGD",Yes,31.30 x 47.24 in (79.50 x 119.99 cm),No,FLAMBOYAN,Yes
" 
        Raden Basoeki Abdullah (1915-1993) Indonesia",Christies - The Netherlands: Amsterdam,"6,600 EUR",10-04-2005,N/A,n,No,Oil on canvas,100,"2,500 - 3,500 EUR",Yes,19.69 x 25.59 in (50.01 x 65.00 cm),No,Woman on a village road,No
" 
        Raden Basoeki Abdullah (1915-1993) Indonesia",Sothebys - Singapore: Singapore,Unsold,04-10-2005,N/A,n,No,Oil on canvas,165,"4,000 - 6,000 SGD",No,19.69 x 19.69 in (50.01 x 50.01 cm),No,PORTRAIT OF A GIRL,No
" 
        Raden Basoeki Abdullah (1915-1993) Indonesia",Christies - The Netherlands: Amsterdam,"4,800 EUR",03-14-2005,N/A,n,No,Oil on canvas,178,"4,000 - 6,000 EUR",Yes,21.65 x 31.89 in (54.99 x 81.00 cm),No,Driving the ox cart through the river,No
" 
        Abdullah (1900-) ",Auction House of the Notaries - The Netherlands: The Hague,"1,100 EUR",11-13-2013,N/A,y,No,Oil on canvas,8,N/A,Yes,13.19 x 11.22 in (33.50 x 28.50 cm),No,Indonesisch meisje,No
" 
        Abdullah (1900-) ",Auction House of the Notaries - The Netherlands: The Hague,"3,000 EUR",11-13-2013,N/A,y,No,Oil on canvas,17,N/A,Yes,42.13 x 69.69 in (107.01 x 177.01 cm),No,Javaans sawahlandschap met de Merapi in de verte,No
" 
        Abdullah (1900-) ",Auction House of the Notaries - The Netherlands: The Hague,Unsold,03-28-2007,N/A,n,No,Unknown ,347,400 - 600 EUR,Yes,24.02 x 37.01 in (61.01 x 94.01 cm),No,Rijstvelden aan de voet van de Merapi,No
" 
        Abdullah (1900-) ",Auction House of the Notaries - The Netherlands: The Hague,Unsold,11-15-2006,N/A,n,No,Painting ,175,700 - 900 EUR,No,24.02 x 37.01 in (61.01 x 94.01 cm),No,Rijstvelden aan de voet van de Merapi,No
" 
        Abdullah (1900-) ",Glerum Auctioneers - The Netherlands: Amsterdam,Unsold,06-12-2006,N/A,y,No,Oil coloured on canvas,141,350 - 550 EUR,Yes,23.23 x 35.04 in (59.00 x 89.00 cm),No,Indonesisch landschap met een vulkaan,No
" 
        Abdullah (1900-) ",Auction House of the Notaries - The Netherlands: The Hague,90 EUR,12-14-2005,N/A,n,No,Watercolor ,186,70 - 90 EUR,No,11.02 x 17.32 in (27.99 x 43.99 cm),No,Indonesisch landschap met rijstvelden,No
" 
        Abdullah (1900-) ",Auction House of the Notaries - The Netherlands: The Hague,Unsold,10-05-2005,N/A,n,No,Painting ,360,150 - 200 EUR,Yes,19.29 x 15.35 in (49.00 x 38.99 cm),No,Balinese,No
" 
        Frères Abdullah (-) ",Boisgirard Provence-Côte d&#39;Azur - France: Nice,Unsold,11-23-2013,N/A,y,No,Photograph ,94,50 - 80 EUR,Yes,9.84 x 7.28 in (24.99 x 18.49 cm),No,femme Egyptienne,No
" 
        Frères Abdullah (-) ",Boisgirard Provence-Côte d&#39;Azur - France: Nice,Unsold,11-23-2013,N/A,y,No,Photograph ,98,250 - 300 EUR,Yes,0 x 0 in (0.00 x 0.00 cm),No,"Repos d&#39;un harem sur l&#39;herbe, Constantinople",No
" 
        Frères Abdullah (-) ",Ader - France: Paris,"17,968 EUR",06-05-2013,N/A,y,No,Unknown ,372,"15,000 - 18,000 EUR",Yes,11.22 x 13.78 in (28.50 x 35.00 cm),No,Empire Ottoman (Turquie).,Yes
" 
        Frères Abdullah (-) ",Tajan - France: Paris,Unsold,10-21-2011,N/A,y,No,Unknown ,79,400 - 500 EUR,No,10.98 x 9.49 in (27.89 x 24.10 cm),No,Istanbul,No
" 
        Frères Abdullah (-) ",Tajan - France: Paris,446 EUR,10-21-2011,N/A,y,No,Unknown ,80,400 - 500 EUR,No,11.97 x 9.25 in (30.40 x 23.50 cm),No,Istanbul,Yes
" 
        Frères Abdullah (-) ",Tajan - France: Paris,Unsold,04-20-2010,1860,y,No,Painting ,69,600 - 800 EUR,No,3.35 x 2.17 in (8.51 x 5.51 cm),No,"Turquie, portraits et types",No
" 
        Frères Abdullah (-) ",Tajan - France: Paris,Unsold,04-20-2010,1860,y,No,Painting ,68,600 - 800 EUR,No,3.35 x 2.17 in (8.51 x 5.51 cm),No,"Turquie, portraits et types",No
" 
        Frères Abdullah (-) ",Millon & Associes - France: Paris,Unsold,05-29-2009,N/A,y,No,Painting ,24,250 - 300 EUR,No,7.95 x 10.28 in (20.19 x 26.11 cm),No,"Turquie, famille turque en promenade, vers 1875",No
" 
        Frères Abdullah (-) ",Millon & Associes - France: Paris,Unsold,05-29-2009,N/A,y,No,Painting ,25,250 - 300 EUR,No,7.64 x 10.08 in (19.41 x 25.60 cm),No,"Turquie, famille turque en promenade, vers 1875",No
" 
        Frères Abdullah (-) ",Millon & Associes - France: Paris,Unsold,05-29-2009,N/A,y,No,Painting ,26,550 - 650 EUR,No,12.09 x 8.90 in (30.71 x 22.61 cm),No,"Turquie, dames turques, vers 1875",No
" 
        Frères Abdullah (-) ",Schmidt Kunstauktionen Dresden OHG - Germany: Dresden,Unsold,06-14-2008,N/A,n,No,Albumen Print ,502,120 EUR,No,10.12 x 7.76 in (25.70 x 19.71 cm),No,Sainte. Sophie/Vue intérieure,No
" 
        Frères Abdullah (-) ",Piasa - France: Paris,Unsold,11-10-2006,N/A,n,No,Painting on paper,39,200 - 300 EUR,No,7.48 x 10.24 in (19.00 x 26.01 cm),No,Turquie : Marchands de Simites et fumeurs,No
" 
        Frères Abdullah (-) ",Dorotheum - Austria: Wien,600 EUR,04-28-2005,c.1875,n,No,Print ,19,600 - 800 EUR,No,9.21 x 47.05 in (23.39 x 119.51 cm),No,"Istanbul, Panorama („Vue prise de la Tour de Galata“), circa 1875",No
" 
        Frères Abdullah (-) ",Artcurial - Briest-Poulain-Le Fur - France: Paris,"1,104 EUR",04-25-2005,1867,n,No,Photograph ,153,"1,000 - 1,200 EUR",No,16.14 x 13.39 in (41.00 x 34.01 cm),No,Portrait de l&#39;émir Abd el-Kader,No
" 
        S. Abdullah (-) ",Auction House of the Notaries - The Netherlands: The Hague,100 EUR,03-07-2012,N/A,y,No,Unknown ,177,N/A,No,23.23 x 14.96 in (59.00 x 38.00 cm),No,Balinese schone,Yes
" 
        S. Abdullah (-) ",Auction House of the Notaries - The Netherlands: The Hague,50 EUR,03-25-2009,N/A,n,No,Painting ,198,50 - 70 EUR,No,15.35 x 19.29 in (38.99 x 49.00 cm),No,Rotskust,No
" 
        S. Abdullah (-) ",Auction House of the Notaries - The Netherlands: The Hague,Unsold,12-17-2008,N/A,n,No,Painting ,0157,100 - 200 EUR,No,15.35 x 19.29 in (38.99 x 49.00 cm),No,Rotskust,No
" 
        Selim Abdullah (1950-) ",Veilinghuis Bernaerts Hotel des Ventes - Belgium: Antwerpen,160 EUR,10-20-2009,1997,y,No,Etching ,809,N/A,Yes,19.69 x 15.75 in (50.01 x 40.00 cm),No,Figure (1997),No
